Well ,mTVDSS,WELL,mTVDSS,ANGLE_FAIL.DEG                  :  Fail Angle,BRIT_IND.                     :  Brittleness Index,CS   .M/MIN                 :  Compressive Strength,DTCO .US/F                 :  Compressional slowness,DTSM .US/F                 :  Fast Shear Slowness,IP   .RAYL/M2                 :  P Impedence,IS   .RAYL/M2                 :  S Impedance,KBULK.                     :  Bulk Mudulus,LAMRHO.                     :  ,MU   .CP                   :  Mu,PR   .                     :  Poisson's ratio,PRESS_OB.PSI                  :  Over-burden Pressure,PRESS_SHMAX.PSI                  :  Horizontal Stress (Max),PRESS_SHMIN.PSI                  :  Horizontal Stress (Min),PR_STAT.                     :  Poisson's ratio (Static),PZS  .PSI                  :  Processed Zone Stress,STRESS_CUM.PSI                  :  Cumulative stress (SHPZ),UCS_BF.PSI                  :  Uniaxial Compressive Strength (BF),VP   .FT/S                 :  Compressional velocity,VPVS .                     :  Vp / Vs ratio,VS   .FT/S                 :  Shear velocity,YM   .                     :  Youngs' Modulus,YM_STAT.                     :  Youngs' Modulus (Static),PRESS_PP.PSI                  :  Pore Pressure,Well Block Pressure (psi),Depletion_Type
98,,Raag-98,3289.442321,42.032,76.928,1307.393,60.3293,106.1287,14286.203,8121.054,25.531,72.193,23.323,0.261,11562.381,11781.563,7178.742,0.235,2539.447,12636.377,3907.421,16575.69,1.759,9422.522,8.533,6.002,5327.699,5328.274902,
98,,Raag-98,3293.335475,42.404,85.208,1324.566,59.2805,100.7135,14225.475,8373.19,22.461,62.144,25.341,0.235,11577.89,11810.053,6934.617,0.211,3079.296,13227.825,4221.83,16868.955,1.699,9929.155,9.078,6.529,5328.627,5330.151856,
98,,Raag-98,3297.212853,36.09,56.532,1057.225,78.8259,134.9182,10948.23,6396.502,13.433,38.033,14.451,0.241,11593.411,11823.568,6990.259,0.217,2866.765,12914.047,2208.237,12686.179,1.712,7411.899,5.202,3.151,5329.541,5332.021973,
98,,Raag-98,3301.074159,39.3,57.446,1187.105,68.4147,122.8222,11984.789,6675.799,20.261,54.503,16.567,0.275,11608.344,11822.28,7329.606,0.248,2648.076,13155.365,2641.615,14616.731,1.795,8141.851,6.128,3.878,5330.409,5333.885254,
98,,Raag-98,3304.919095,43.225,77.192,1363.169,57.0104,101.0474,13902.716,7843.832,27.009,70.234,23.66,0.267,11623.287,11841.855,7251.932,0.24,3079.296,13862.455,3998.229,17540.67,1.772,9896.345,8.692,6.154,5331.265,5335.741211,
98,,Raag-98,3308.748256,44.144,75.231,1407.655,54.5367,100.6626,14665.827,7945.609,33.848,88.821,24.059,0.292,11638.837,11844.612,7523.332,0.263,3052.019,14350.701,4187.162,18336.279,1.846,9934.177,9.018,6.471,5332.142,5337.591797,
98,,Raag-98,3312.562237,39.839,57.427,1210.088,66.7636,119.1099,11399.982,6389.93,19.342,48.297,16.352,0.271,11653.799,11871.283,7304.101,0.244,974.991,9758.184,2593.763,14978.221,1.784,8395.607,6.028,3.797,5332.974,5339.43457,
98,,Raag-98,3316.360443,37.295,51.35,1104.689,74.7959,129.9586,9673.811,5567.632,13.305,31.586,13.058,0.252,11668.757,11896.015,7123.604,0.227,1160.342,9767.892,2005.074,13369.713,1.738,7694.758,4.744,2.81,5333.793,5341.271973,
98,,Raag-98,3320.143172,38.767,47.958,1164.763,70.0717,127.6993,10288.697,5645.657,17.803,42.11,13.475,0.285,11683.714,11895.156,7454.862,0.256,1048.693,10207.109,2127.412,14271.098,1.822,7830.896,5.021,3.015,5334.6,5343.102539,
98,,Raag-98,3323.911019,37.689,55.627,1120.553,73.509,125.5764,9865.899,5775.225,12.873,30.63,14.018,0.239,11698.666,11933.148,7009.011,0.215,950.079,9118.18,2135.501,13603.785,1.708,7963.28,5.04,3.029,5335.395,5344.92627,
98,,Raag-98,3327.664281,39.307,44.529,1187.413,68.3922,128.4837,10386.482,5528.753,20.057,46.745,13.116,0.302,11713.017,11915.82,7656.938,0.272,538.374,9590.625,2097.831,14621.545,1.879,7783.088,4.955,2.965,5336.145,5346.744141,
98,,Raag-98,3331.402661,38.272,52.06,1144.272,71.638,126.7108,10300.386,5823.493,15.809,38.272,14.008,0.265,11727.961,11950.844,7270.31,0.239,653,9046.622,2180.833,13959.064,1.769,7891.987,5.141,3.105,5336.916,5348.555664,
98,,Raag-98,3335.126456,40.322,49.238,1230.988,65.3075,123.6268,11569.82,6111.913,23.86,59.15,15.069,0.306,11742.9,11944.247,7715.958,0.276,1093.736,10819.39,2442.813,15312.175,1.893,8088.861,5.711,3.544,5337.672,5350.361328,
94,,Raag-94,2572.461206,30.001,26.786,837.405,0,0,7322.683,3925.717,9.341,22.799,6.314,0.298,8803.764,8929.022,6298.598,0.269,1518.749,8834.694,1071.807,9842.869,1.865,5276.797,2.378,1.244,4941.931,2814.48169,
94,,Raag-94,2577.560106,29.962,25.344,836.082,0,0,7290.214,3864.454,9.565,23.279,6.136,0.305,8822.924,8946.549,6350.433,0.274,1515.129,8931.125,1052.122,9827.324,1.887,5209.345,2.322,1.211,4946.211,2815.644531,
94,,Raag-94,2582.636683,29.462,25.33,819.319,0,0,7195.532,3831.516,9.145,22.415,5.99,0.302,8841.516,8966.435,6343.118,0.272,1453.206,8792.647,1031.236,9631.99,1.878,5128.895,2.262,1.175,4950.341,2816.802979,
94,,Raag-94,2587.693021,29.777,27.877,829.851,0,0,7307.052,3958.457,8.974,22.054,6.376,0.292,8860.664,8989.346,6287.042,0.263,1395.768,8565.618,1076.075,9754.375,1.846,5284.248,2.39,1.251,4954.572,2817.957275,
94,,Raag-94,2802.151622,43.276,82.074,1365.604,0,0,13589.643,7895.111,23.668,60.013,24.583,0.245,9671.55,9838.186,6338.81,0.221,2464.26,10806.141,4106.315,17583.617,1.721,10215.472,8.88,6.335,5112.614,5101.068848,
94,,Raag-94,2805.442349,38.645,61.993,1159.71,0,0,10221.724,6093.342,12.793,30.226,15.714,0.224,9684.129,9858.391,6198.887,0.202,1702.377,9002.527,2382.296,14193.7,1.677,8461.103,5.581,3.443,5114.746,5102.553711,
94,,Raag-94,2811.162726,38.688,57.973,1161.461,0,0,10281.31,5990.054,14.31,33.944,15.127,0.243,9705.863,9874.479,6333.536,0.219,1828.726,9524.522,2323.629,14220.486,1.716,8285.079,5.454,3.344,5118.405,5105.135742,
94,,Raag-94,2819.294893,43.237,89.14,1363.752,0,0,13611.615,8162.705,20.443,52.017,26.186,0.219,9736.761,9914.177,6188.449,0.197,2888.222,11353.342,4330.117,17550.951,1.667,10525.072,9.261,6.711,5123.559,5108.810059,
94,,Raag-94,2827.388367,43.988,83.494,1400.034,0,0,14211.795,8114.554,27.431,70.283,25.7,0.258,9767.673,9932.556,6470.02,0.232,2515.621,11171.284,4400.51,18198.342,1.751,10390.766,9.379,6.829,5128.657,5112.467773,
94,,Raag-94,2835.442552,41.152,52.431,1267.558,0,0,11900.392,6302.089,25.338,62.187,16.183,0.305,9798.033,9945.886,6840.991,0.275,2839.557,12561.097,2641.133,15908.556,1.888,8424.692,6.127,3.877,5133.607,5116.10791,
94,,Raag-94,2843.456555,38.687,49.371,1161.437,0,0,11749.931,6307.052,21.581,58.503,14.674,0.298,9828.984,9980.727,6794.138,0.268,3025.965,12840.206,2355.44,14220.126,1.863,7632.988,5.523,3.397,5138.597,5119.730957,
94,,Raag-94,2851.43008,38.952,55.911,1172.484,0,0,11481.182,6431.007,18.758,49.102,15.8,0.271,9859.381,10022.206,6602.866,0.244,2261.457,10928.647,2497.634,14389.896,1.785,8060.278,5.827,3.636,5143.44,5123.335938,
94,,Raag-94,2859.361041,37.288,57.25,1104.409,0,0,10362.823,6081.748,13.135,33.413,14.541,0.237,9889.795,10066.037,6364.949,0.214,2551.818,11033.533,2216.073,13365.612,1.704,7844.029,5.219,3.164,5148.231,5126.922363,
94,,Raag-94,2867.249142,41.544,60.026,1285.191,0,0,13719.861,7264.579,29.762,82.686,18.995,0.305,9919.65,10070.601,6900.659,0.275,2934.944,12871.206,3176.589,16201.607,1.889,8578.647,7.192,4.775,5152.879,5130.490234,
94,,Raag-94,2875.094085,43.82,90.685,1391.838,0,0,15281.219,8832.113,27.904,77.503,28.085,0.249,9950.098,10123.619,6479.673,0.224,2904.468,11968.281,4888.422,18050.74,1.73,10432.818,10.177,7.648,5157.565,5134.038574,
94,,Raag-94,2882.893489,37.592,43.368,1116.615,0,0,11196.833,5914.892,20.427,55.397,12.9,0.306,9979.411,10131.538,6936.862,0.276,2746.219,12566.163,2068.735,13545.422,1.893,7155.569,4.889,2.917,5162.023,5137.567383,
94,,Raag-94,2890.647353,40.543,57.853,1240.635,0,0,12616.3,6846.965,24.443,65.409,17.519,0.291,10009.315,10168.48,6826.013,0.262,2977.985,12807.996,2855.226,15468.004,1.843,8394.607,6.562,4.236,5166.518,5141.07666,
94,,Raag-94,2898.353893,41.778,63.539,1295.787,0,0,13700.382,7380.233,28.702,78.765,19.848,0.296,10038.661,10196.787,6876.136,0.266,2670.979,12294.228,3317.335,16379.42,1.856,8823.4,7.459,5.012,5170.877,5144.563965,
94,,Raag-94,2905.07881,39.921,73.594,1213.62,0,0,11943.17,7192.286,15.033,39.181,19.848,0.215,10064.565,10253.876,6278.361,0.194,2527.591,10811.903,3076.273,15034.307,1.661,9053.797,6.998,4.607,5174.681,5094.580566,
94,,Raag-94,2910.838177,40.996,72.751,1260.634,0,0,12984.147,7531.066,20.45,55.154,21.029,0.247,10087.027,10265.871,6510.152,0.222,2540.883,11302.069,3394.306,15794.452,1.724,9161.1,7.604,5.141,5177.948,5097.173828,
94,,Raag-94,2914.411961,41.284,73.126,1273.488,0,0,12905.318,7484.555,20.608,54.51,21.178,0.247,10100.276,10279.493,6515.934,0.222,2726.782,11685.432,3423.434,16006.705,1.724,9283.232,7.658,5.19,5179.861,5098.784668,
94,,Raag-94,2917.105024,41.455,84.419,1281.176,0,0,13075.096,7947.003,16.793,44.648,23.754,0.207,10110.647,10304.294,6237.724,0.186,2764.665,11204.777,3785.457,16134.56,1.645,9806.536,8.317,5.797,5181.351,5099.998535,
94,,Raag-94,2921.726209,44.042,78.964,1402.648,0,0,15337.642,8355.439,34.669,95.617,25.314,0.289,10128.513,10291.729,6864.167,0.26,2696.24,12320.814,4451.778,18245.56,1.836,9939.577,9.465,6.915,5183.902,5102.083008,
94,,Raag-94,2926.970359,44.545,93.787,1427.539,0,0,15882.304,9082.442,31.317,87.266,29.603,0.257,10148.689,10325.207,6618.33,0.231,2705.941,11848.542,5281.149,18699.359,1.749,10693.401,10.794,8.307,5186.761,5104.449707,
94,,Raag-94,2932.195162,40.13,56.365,1222.615,0,0,12046.767,6595.239,22.323,58.13,16.704,0.286,10168.87,10334.663,6853.006,0.257,2470.339,11846.69,2691.927,15177.782,1.827,8309.374,6.231,3.962,5189.596,5106.80957,
94,,Raag-94,2938.135495,43.89,89.56,1395.264,0,0,15369.93,8813.145,29.055,80.892,27.898,0.255,10191.365,10369.975,6619.191,0.23,2894.316,12227.014,4875.831,18112.342,1.744,10385.648,10.157,7.627,5192.729,5109.494629,
94,,Raag-94,2944.783918,39.914,56.833,1213.315,0,0,11274.983,6310.178,19.294,47.489,16.178,0.272,10217.328,10390.278,6758.315,0.245,2387.003,11490.636,2565.351,15029.455,1.787,8411.412,5.969,3.75,5196.307,5112.502441,
94,,Raag-94,2951.399601,39.735,54.074,1205.626,0,0,10799.111,6021.525,18.557,44.103,15.256,0.274,10242.726,10415.442,6788.381,0.247,1515.833,9808.428,2409.634,14907.571,1.793,8312.38,5.64,3.489,5199.767,5115.497559,
94,,Raag-94,2957.984329,36.787,55.151,1084.497,0,0,9228.886,5497.507,10.678,24.727,13.052,0.225,10268.13,10460.784,6415.043,0.202,1385.579,8801.244,1959.134,13075.847,1.679,7789.084,4.638,2.732,5203.19,5118.481934,
94,,Raag-94,2964.53959,44.063,83.662,1403.689,0,0,14340.247,8162.028,28.108,72.405,25.862,0.26,10292.964,10472.599,6700.26,0.234,2655.872,11912.264,4446.119,18264.406,1.757,10395.539,9.455,6.906,5206.5,5121.455566,
94,,Raag-94,2971.067171,37.206,56.074,1101.129,0,0,11091.917,6380.522,15.227,41.608,14.899,0.253,10318.383,10502.068,6644.671,0.227,2947.066,12383.475,2305.016,13317.574,1.738,7660.81,5.414,3.313,5209.851,5178.135742,
94,,Raag-94,2977.570047,41.108,68.024,1265.616,0,0,12954.511,7330.112,22.547,60.358,20.071,0.265,10343.231,10522.852,6750.823,0.238,2812.2,12326.046,3265.959,15876.5,1.767,8983.475,7.362,4.925,5213.088,5181.137207,
94,,Raag-94,2984.048815,36.76,44.73,1083.45,0,0,9908.883,5474.002,15.37,38.257,12.038,0.28,10368.087,10542.017,6889.502,0.252,2961.387,12901.779,1887.604,13060.737,1.81,7215.194,4.471,2.612,5216.292,5184.131348,
94,,Raag-94,2988.951867,42.306,84.499,1320.014,0,0,14544.142,8489.493,23.713,67.389,25.361,0.242,10387.173,10577.136,6587.905,0.217,3011.526,12398.862,4254.926,16790.893,1.713,9800.934,9.134,6.585,5218.726,5186.398438,
94,,Raag-94,2992.294086,43.587,88.817,1380.534,0,0,15479.128,8868.059,28.931,82.319,27.639,0.256,10399.9,10584.631,6705.279,0.23,3079.288,12769.134,4820.19,17848.477,1.746,10225.469,10.068,7.533,5220.337,5187.944336,
94,,Raag-94,2995.64196,43.812,88.386,1391.464,0,0,15616.082,8872.338,30.438,86.425,27.724,0.262,10412.634,10595.335,6758.602,0.235,3075.2,12867.603,4869.223,18044.035,1.76,10251.788,10.146,7.616,5221.94,5189.494629,
94,,Raag-94,2998.996084,36.918,50.037,1089.679,0,0,10666.545,5989.622,15.792,42.024,13.482,0.27,10425.949,10606.03,6824.336,0.243,2194.056,11236.785,2102.619,13150.828,1.781,7384.63,4.965,2.973,5223.606,5191.047363,
94,,Raag-94,3002.355567,41.519,66.701,1284.042,0,0,13531.885,7470.259,26.063,71.502,20.341,0.281,10438.69,10614.314,6926.213,0.253,2573.993,12200.411,3369.538,16182.396,1.811,8933.469,7.557,5.099,5225.191,5192.604492,
94,,Raag-94,3005.721299,40.78,66.487,1251.065,0,0,13427.188,7493.172,24.137,67.994,19.931,0.274,10452.015,10631.009,6872.131,0.246,3077.505,13099.273,3267.37,15637.69,1.792,8726.765,7.365,4.928,5226.837,5194.164551,
94,,Raag-94,3009.092985,42.39,79.887,1323.927,0,0,14771.917,8389.712,26.935,77.435,24.484,0.262,10464.765,10649.025,6779.553,0.236,3079.288,12917.681,4154.322,16857.979,1.761,9574.49,8.962,6.416,5228.404,5195.728027,
94,,Raag-94,3012.470028,39.062,41.917,1177.105,0,0,11576.3,5904.619,24.476,64.282,13.275,0.324,10478.098,10635.263,7334.789,0.292,2413.877,12697.332,2162.175,14461.329,1.96,7376.16,5.099,3.073,5230.031,5197.294922,
94,,Raag-94,3015.853619,43.922,77.151,1396.808,0,0,16128.029,8577.805,38.724,112.956,25.225,0.303,10490.855,10658.114,7145.678,0.272,3059.092,13609.54,4492.493,18140.148,1.88,9647.965,9.533,6.984,5231.579,5198.865234,
94,,Raag-94,3019.242865,43.49,92.527,1375.897,0,0,15966.045,9219.192,28.804,84.928,28.826,0.25,10504.196,10694.473,6698.662,0.225,2917.597,12432.519,5061.436,17765.947,1.732,10258.501,10.451,7.938,5233.186,5200.439453,
94,,Raag-94,3022.535378,43.316,77.438,1367.544,0,0,15679.983,8514.141,34.549,100.881,24.826,0.291,10516.96,10690.305,7050.059,0.262,2893.115,13086.347,4351.167,17617.889,1.842,9566.412,9.296,6.746,5234.715,5201.969238,
94,,Raag-94,3025.727585,36.401,39.843,1069.33,0,0,9166.579,4993.998,14.599,34.146,10.663,0.289,10529.145,10704.023,7031.565,0.26,846.34,8955.81,1685.245,12858.106,1.835,7005.16,3.987,2.273,5236.166,5203.452637,
94,,Raag-94,3028.920984,36.272,43.664,1064.316,0,0,9033.823,5069.122,13.037,30.218,11.086,0.27,10541.332,10724.701,6873.947,0.243,861.298,8670.49,1725.457,12786.696,1.782,7174.96,4.085,2.34,5237.608,5204.937012,
94,,Raag-94,3032.114679,40.625,56.422,1244.229,0,0,11984.649,6533.088,23.009,58.269,16.854,0.289,10553.522,10729.138,7041.211,0.26,1881.992,11046.406,2725.51,15526.326,1.835,8463.731,6.3,4.019,5239.042,5093.156738,
94,,Raag-94,3035.30897,39.152,72.96,1180.889,0,0,11372.827,6959.248,12.639,32.479,18.847,0.201,10566.294,10777.701,6338.139,0.181,2004.73,9885.738,2856.373,14520.008,1.634,8885.066,6.564,4.238,5240.535,5092.882324,
94,,Raag-94,3038.504452,34.647,53.101,1002.297,0,0,8578.814,5194.319,8.32,19.634,11.433,0.211,10578.488,10786.788,6412.489,0.19,634.573,7294.124,1696.706,11926.383,1.652,7221.213,4.015,2.292,5241.951,5091.693848,
94,,Raag-94,3041.700826,35.528,60.742,1035.616,0,0,8984.08,5581.912,7.729,18.398,13.09,0.186,10590.684,10808.455,6235.244,0.167,859.534,7389.555,1900.761,12383.286,1.609,7693.877,4.502,2.635,5243.359,5093.131348,
94,,Raag-94,3044.897796,35.813,61.052,1046.539,0,0,9550.428,5872.7,8.895,22.233,13.798,0.196,10603.462,10817.962,6313.466,0.176,1407.967,8642.866,2023.945,12535.741,1.626,7708.413,4.787,2.841,5244.826,5094.570313,
94,,Raag-94,3048.095063,38.306,63.802,1145.694,0,0,10625.65,6361.733,12.818,31.961,16.231,0.221,10615.662,10821.341,6502.079,0.199,2011.792,10227.74,2459.822,13980.56,1.67,8370.365,5.747,3.573,5246.217,4615.037598,
94,,Raag-94,3051.293521,38.177,54.34,1140.408,0,0,10649.244,6062.81,15.871,39.891,14.624,0.26,10627.863,10818.037,6824.398,0.234,1423.296,9695.387,2273.962,13900.752,1.756,7913.953,5.346,3.261,5247.599,4595.755859,
94,,Raag-94,3054.492277,39.15,57.575,1180.805,0,0,11177.054,6347.604,17.556,44.342,15.953,0.262,10640.068,10829.856,6844.319,0.236,2830.941,12550.521,2503.713,14518.695,1.761,8245.369,5.84,3.646,5248.974,4596.989258,
94,,Raag-94,3057.691628,38.946,63.359,1172.229,0,0,11499.725,6709.132,16.098,42.219,17.163,0.242,10652.856,10851.305,6683.886,0.218,2697.754,11963.279,2668.717,14385.969,1.714,8393.015,6.183,3.923,5250.404,4598.223633,
94,,Raag-94,3060.891872,38.616,57.216,1158.472,0,0,10898.023,6247.102,16.141,40.714,15.472,0.255,10665.065,10858.45,6797.38,0.23,2004.712,10804.185,2406.798,14174.79,1.744,8125.45,5.634,3.484,5251.761,4599.458496,
94,,Raag-94,3064.092711,37.764,59.65,1123.568,0,0,10859.943,6366.166,14.128,36.882,15.525,0.238,10677.277,10878.069,6661.448,0.214,2514.828,11552.552,2380.012,13648.595,1.706,8000.89,5.576,3.439,5253.109,4874.806152,
94,,Raag-94,3067.294145,40.377,75.544,1233.361,0,0,12424.535,7441.913,16.421,43.605,20.856,0.22,10690.074,10898.305,6525.464,0.198,3063.57,12378.068,3276.506,15350.397,1.669,9194.413,7.382,4.943,5254.513,4876.175293,
94,,Raag-94,3070.496473,40.087,55.867,1220.792,0,0,12088.68,6596.039,22.581,59.121,16.618,0.288,10702.291,10882.465,7098.798,0.259,2457.339,12312.275,2681.102,15148.634,1.833,8265.665,6.209,3.944,5255.845,4877.545898,
94,,Raag-94,3073.699395,41.202,68.051,1269.796,0,0,13042.003,7358.208,23.033,61.807,20.177,0.267,10714.51,10904.54,6913.906,0.24,2841.42,12710.653,3292.649,15945.542,1.772,8996.366,7.413,4.97,5257.168,4878.916504,
94,,Raag-94,3076.902615,37.678,61.814,1120.076,0,0,10097.179,6080.22,11.498,28.015,15.174,0.216,10727.314,10938.728,6499.016,0.194,1088.07,8374.172,2275.832,13596.71,1.661,8187.534,5.35,3.264,5258.545,4898.379883,
94,,Raag-94,3080.106431,37.614,43.618,1117.505,0,0,10655.344,5703.499,18.802,48.477,12.617,0.299,10739.538,10915.678,7216.747,0.269,1111.286,9856.066,2009.945,13558.604,1.868,7257.531,4.755,2.818,5259.851,4899.757813,
94,,Raag-94,3082.535187,42.743,80.713,1340.392,0,0,14989.456,8464.56,28.369,81.386,24.975,0.266,10748.853,10940.097,6923.999,0.239,2797.181,12642.36,4276.794,17142.246,1.771,9680.242,9.171,6.622,5260.841,4857.070313,
94,,Raag-94,3084.113582,34.631,53.705,1001.713,0,0,9341.093,5598.341,9.556,24.573,12.189,0.22,10755.261,10966.041,6539.645,0.198,1070.894,8421.078,1820.435,11918.487,1.669,7143.036,4.313,2.5,5261.518,4857.740723,
94,,Raag-94,3086.418221,41.486,64.664,1282.547,0,0,13069.532,7210.604,25.181,66.827,19.592,0.281,10763.997,10949.019,7063.557,0.253,1494.783,10316.679,3223.359,16157.427,1.813,8914.229,7.281,4.854,5262.439,4627.698731,
94,,Raag-94,3089.524113,42.518,66.125,1329.847,0,0,14342.114,7647.057,31.985,88.741,21.077,0.301,10776.23,10952.192,7256.985,0.271,3071.511,13856.992,3585.56,16959.83,1.875,9042.793,7.957,5.462,5263.719,4631.967285,
94,,Raag-94,3092.629409,43.576,93.922,1380.008,0,0,15125.56,8927.643,24.94,69.377,28.652,0.233,10787.885,10994.266,6660.248,0.209,2751.388,12023.273,4931.038,17839.115,1.694,10529.279,10.245,7.719,5264.932,4641.622559,
94,,Raag-94,3095.73411,43.34,69.817,1368.696,0,0,14634.705,7811.907,33.842,92.123,22.418,0.301,10800.125,10977.029,7262.026,0.271,2726.825,13177.702,3865.148,17638.262,1.873,9415.185,8.459,5.931,5266.197,4642.836914,
94,,Raag-94,3098.838513,35.234,51.371,1024.421,0,0,9228.302,5447.589,10.424,25.809,11.986,0.233,10812.368,11019.935,6661.044,0.209,948.385,8418.857,1809.042,12228.404,1.694,7218.59,4.285,2.481,5267.454,4898.566406,
94,,Raag-94,3101.942321,35.728,42.918,1043.278,0,0,9496.692,5276.13,13.835,34.512,11.159,0.277,10824.029,11013.022,7044.166,0.249,1077.115,9442.563,1745.429,12490.086,1.8,6939.187,4.133,2.374,5268.643,4908.932617,
94,,Raag-94,3105.045831,41.208,57.999,1270.079,0,0,12933.837,6916.864,26.913,71.598,17.983,0.3,10836.279,11014.81,7265.658,0.27,2715.58,13162.475,2964.947,15950.225,1.87,8529.992,6.78,4.42,5269.883,4911.489746,
94,,Raag-94,3108.148448,40.713,43.819,1248.082,0,0,11916.949,5990.179,28.01,70.249,14.307,0.331,10848.531,11011.895,7581.273,0.298,1175.033,10712.61,2355.587,15589.02,1.989,7835.983,5.524,3.398,5271.116,4912.828613,
94,,Raag-94,3111.251066,43.047,58.519,1354.74,0,0,13807.651,7075.826,34.752,90.517,19.223,0.322,10860.203,11028.399,7496.281,0.29,1160.76,10514.082,3270.646,17392.521,1.951,8912.918,7.371,4.933,5272.281,4829.197266,
94,,Raag-94,3114.35279,35.525,62.927,1035.505,0,0,9527.771,5926.578,8.132,20.53,13.913,0.184,10872.46,11100.742,6306.815,0.166,810.14,7433.91,2020.973,12381.742,1.608,7701.84,4.78,2.836,5273.497,4864.852539,
94,,Raag-94,3117.454515,40.28,58.928,1229.123,0,0,11403.459,6414.123,19.507,47.757,16.805,0.269,10884.722,11079.128,6996.59,0.242,1610.949,10415.078,2669.036,15282.176,1.778,8595.792,6.184,3.924,5274.705,4866.17627,
94,,Raag-94,3120.555346,41.673,68.668,1291.01,0,0,12439.502,7089.797,21.65,54.211,20.074,0.259,10896.401,11095.17,6921.037,0.233,1894.656,10831.387,3251.025,16299.101,1.755,9289.544,7.334,4.9,5275.847,5084.761231,
94,,Raag-94,3123.655285,41.833,78.948,1298.267,0,0,12479.347,7456.784,17.859,44.527,22.301,0.222,10908.669,11123.425,6613.546,0.2,1100.796,8628.683,3558.629,16421.227,1.674,9812.175,7.907,5.417,5277.039,5072.283691,
94,,Raag-94,3126.755223,45.9,68.476,1496.686,0,0,15909.765,7848.45,49.777,129.924,23.6,0.339,10920.939,11081.585,7708.017,0.305,1717.022,12050.078,4274.851,19998.205,2.027,9865.319,9.168,6.618,5278.222,5073.670898,
94,,Raag-94,3129.853971,43.214,65.159,1362.65,0,0,15318.577,7868.355,38.663,110.837,21.596,0.321,10932.626,11103.281,7519.52,0.289,2408.816,13056.672,3761.412,17531.514,1.947,9005.025,8.274,5.757,5279.34,5075.058106,
94,,Raag-94,3132.952422,41.522,93.657,1284.177,0,0,12609.522,8031.395,11.734,29.994,25.235,0.159,10944.902,11184.982,6143.303,0.143,1046.161,7578.927,3878.107,16184.652,1.57,10308.506,8.482,5.953,5280.507,5076.445313,
94,,Raag-94,3136.050277,39.851,51.584,1210.589,0,0,11698.534,6290.079,22.539,57.725,15.448,0.297,10957.182,11140.701,7286.784,0.267,1299.001,10371.569,2489.942,14986.157,1.86,8057.771,5.811,3.623,5281.666,5046.393555,
94,,Raag-94,3139.146941,42.054,65.651,1308.413,0,0,13205.082,7247.388,26.552,69.325,20.117,0.284,10968.878,11158.473,7176.988,0.256,1548.362,10650.7,3336.515,16593.014,1.822,9106.796,7.495,5.044,5282.761,5025.211426,
94,,Raag-94,3143.555313,39.719,63.873,1204.938,0,0,11487.794,6667.074,17.023,43.07,17.569,0.246,10986.429,11193.956,6835.878,0.221,1004.304,8880.363,2750.269,14896.698,1.723,8645.471,6.35,4.06,5284.391,4987.861816,
94,,Raag-94,3149.272117,42.078,67.673,1309.502,0,0,13275.131,7351.677,25.987,68.135,20.614,0.279,11008.667,11202.098,7140.05,0.251,2825.523,13131.147,3417.433,16611.518,1.806,9199.345,7.647,5.18,5286.43,4990.37207,
94,,Raag-94,3154.982671,41.125,63.634,1266.356,0,0,12123.02,6820.88,21.539,53.919,18.585,0.268,11030.913,11229.896,7051.247,0.242,2463.882,12230.257,2994.478,15888.709,1.777,8939.603,6.838,4.47,5288.441,4992.880859,
94,,Raag-94,3160.687571,42.608,65.979,1334.069,0,0,13205.426,7204.952,27.74,70.561,20.408,0.288,11053.165,11243.543,7245.601,0.259,1675.571,11042.343,3405.898,17032.707,1.833,9293.136,7.625,5.16,5290.426,5266.777344,
94,,Raag-94,3166.386219,40.336,58.016,1231.555,0,0,12318.414,6752.427,22.956,60.553,17.285,0.285,11075.425,11267.901,7225.895,0.257,2354.962,12361.713,2796.641,15321.293,1.824,8398.478,6.444,4.138,5292.382,5269.476563,
94,,Raag-94,3172.07951,44.649,81.231,1432.723,0,0,15733.791,8506.969,37.435,102.815,26.349,0.293,11097.108,11286.017,7318.935,0.264,3079.288,13996.446,4707.965,18794.787,1.849,10161.992,9.886,7.345,5294.261,5181.111816,
