Well ,mTVDSS,Northing,Easting,ANGLE_FAIL.DEG                  :  Fail Angle,BRIT_IND.                     :  Brittleness Index,BRIT_PR.                     :  Brittleness Index from Poisson's Ratio,BRIT_YM.                     :  Brittleness Index from Young's Modulus,CS   .M/MIN                 :  Compressive Strength,DTCO .US/F                 :  Compressional slowness,DTSM .US/F                 :  Fast Shear Slowness,IP   .RAYL/M2                 :  P Impedence,IS   .RAYL/M2                 :  S Impedance,KBULK.                     :  Bulk Mudulus,LAMBDA.                     :  Lambda,LAMRHO.                     :  ,MU   .CP                   :  Mu,PR   .                     :  Poisson's ratio,PRESS_OB.PSI                  :  Over-burden Pressure,PRESS_SHMAX.PSI                  :  Horizontal Stress (Max),PRESS_SHMIN.PSI                  :  Horizontal Stress (Min),PR_STAT.                     :  Poisson's ratio (Static),PZS  .PSI                  :  Processed Zone Stress,SHMAX_GRAD.                     :  Horizontal Stress Gradient (Max),SHMIN_GRAD.                     :  Horizontal Stress Gradient (Min),STRESS_CUM.PSI                  :  Cumulative stress (SHPZ),UCS_BF.PSI                  :  Uniaxial Compressive Strength (BF),UCS_LAL.PSI                  :  Uniaxial Compressive Strength (lal),VP   .FT/S                 :  Compressional velocity,VPVS .                     :  Vp / Vs ratio,VS   .FT/S                 :  Shear velocity,YM   .                     :  Youngs' Modulus,YM_STAT.                     :  Youngs' Modulus (Static),Difference[PP-PWELL]
101,2906.411619,837887.016,2517306.927,38.56,50.279,34.596,65.961,1156.18,70.722,131.428,11971.363,6441.867,21.715,21.715,60.318,14.94,0.296,10074.139,10233.103,6894.852,0.267,1496.467,2.473,1.666,9982.638,2399.115,4800.48,14139.813,1.858,7608.723,5.617,3.471,1500.780258
101,2911.479863,837887.0117,2517306.949,40.202,51.478,31.043,71.913,1225.741,65.669,124.407,12307.414,6496.554,25.291,25.291,67.062,15.917,0.307,10093.44,10248.371,6994.834,0.276,2120.047,2.472,1.687,11429.763,2596.416,5281.48,15227.863,1.895,8038.133,6.034,3.802,1502.044834
101,2916.552273,837887.0072,2517306.972,44.394,67.126,23.039,111.212,1420.024,53.875,107.162,15913.655,8000.405,44.522,44.522,125.231,22.755,0.331,10113.333,10257.903,7221.922,0.298,2994.126,2.47,1.739,13632.097,4051.396,6755.237,18561.588,1.989,9331.623,8.785,6.243,1503.372457
101,2921.628553,837887.0028,2517306.993,39.93,57.635,36.977,78.293,1213.986,66.489,122.065,12742.179,6940.653,23.751,23.751,66.018,17.331,0.289,10132.647,10296.158,6862.406,0.26,2132.864,2.475,1.65,11190.541,2814.672,5198.487,15040.128,1.836,8192.343,6.481,4.168,2443.50934
101,2926.708702,837886.9985,2517307.015,41.538,54.635,26.783,82.487,1284.919,61.74,119.915,13522.216,6962.09,31.365,31.365,85.909,17.696,0.32,10151.968,10302.753,7136.252,0.288,2124.216,2.473,1.713,11720.936,2961.928,5709.939,16197.06,1.942,8339.269,6.774,4.415,2442.132059
101,2931.793315,837886.9945,2517307.037,38.947,60.109,46.848,73.37,1172.293,69.507,121.958,11791.103,6720.108,18.116,18.116,48.71,16.795,0.259,10171.879,10348.468,6640.101,0.234,3054.648,2.479,1.591,12589.498,2645.637,4909.737,14386.957,1.755,8199.564,6.136,3.885,2443.798688
101,2936.882096,837887.0021,2517307.052,40.792,62.634,46.754,78.515,1251.567,63.915,112.189,11485.314,6543.237,19.218,19.218,46.285,17.777,0.26,10191.213,10368.253,6650.419,0.234,2744.129,2.479,1.59,11989.097,2822.376,5466.274,15645.877,1.755,8913.529,6.496,4.181,2445.358852
101,2941.975341,837643.0857,2517660.96,40.645,65.057,42.357,87.758,1245.09,64.349,115.146,13077.06,7308.055,23.252,23.252,64.194,19.345,0.273,10210.964,10383.297,6764.292,0.246,2980.2,2.479,1.615,12688.985,3151.254,5419.614,15540.329,1.789,8684.642,7.143,4.733,2446.954795
101,2947.072753,837643.0721,2517660.936,39.653,66.806,50.028,83.584,1202.095,67.332,116.609,12519.462,7228.92,18.883,18.883,52.222,18.895,0.25,10230.31,10412.332,6589.876,0.225,2450.958,2.482,1.571,11281.668,3000.943,5115.243,14851.822,1.732,8575.66,6.851,4.481,2448.470273
101,2951.107584,837643.0655,2517660.917,39.623,46.979,26.993,66.966,1200.816,67.423,130.787,12372.908,6378.49,26.204,26.204,71.719,14.865,0.319,10246.144,10399.705,7174.91,0.287,2927.347,2.475,1.708,13404.514,2432.013,5106.333,14831.668,1.94,7646.031,5.688,3.526,2449.723836
101,2953.620871,837643.0615,2517660.905,40.139,65.238,44.81,85.665,1223.011,65.858,116.568,12900.926,7288.745,21.59,21.59,60.182,19.058,0.266,10255.529,10432.152,6723.06,0.239,3079.289,2.481,1.599,12804.698,3075.521,5262.141,15184.114,1.77,8578.698,6.997,4.606,2450.432022
101,2957.11072,837643.0559,2517660.889,42.219,55.176,23.041,87.31,1315.98,59.802,118.951,14299.786,7189.15,36.041,36.041,101.116,18.422,0.331,10269.022,10417.579,7297.889,0.298,2630.94,2.474,1.733,13057.657,3134.993,5941.959,16721.904,1.989,8406.858,7.112,4.706,2451.469434
101,2962.035798,837643.048,2517660.866,40.42,58.635,35.954,81.315,1235.223,65.018,119.982,12969.62,7028.15,25.093,25.093,69.421,17.854,0.292,10287.802,10454.339,6957.06,0.263,2026.436,2.479,1.65,11166.991,2920.459,5348.935,15380.451,1.845,8334.563,6.692,4.346,2348.728898
101,2966.963554,837643.0399,2517660.843,40.152,41.894,20.012,63.776,1223.586,65.818,133.667,12520.259,6165.066,29.864,29.864,80.741,14.058,0.34,10307.173,10452.412,7402.384,0.306,1969.752,2.474,1.752,11944.272,2328.188,5266.21,15193.319,2.031,7481.301,5.464,3.352,2350.1511
101,2971.893692,837643.032,2517660.82,41.135,58.581,31.844,85.317,1266.822,62.907,118.646,13527.383,7172.378,28.692,28.692,80.104,18.426,0.304,10325.964,10488.136,7082.536,0.274,2887.363,2.479,1.674,13139.799,3062.999,5577.027,15896.406,1.886,8428.463,6.972,4.585,2351.473324
101,2976.825615,837643.0467,2517660.798,36.685,35.377,23.919,46.834,1080.472,76.818,151.918,10945.498,5534.617,21.221,21.221,58.54,11.104,0.328,10344.761,10496.632,7307.354,0.295,2892.066,2.477,1.724,13598.84,1806.082,4304.474,13017.816,1.978,6582.49,4.278,2.476,2352.775328
101,2981.760515,837643.063,2517660.776,41.636,38.462,10.991,65.935,1289.317,61.46,134.093,13592.468,6229.964,39.087,39.087,107.13,14.161,0.367,10364.152,10496.998,7707.235,0.33,2150.688,2.473,1.815,12915.847,2398.251,5742.489,16270.692,2.182,7457.499,5.615,3.469,1950.948715
101,2986.696903,837643.0788,2517660.754,40.031,69.568,53.199,85.936,1218.368,66.182,113.209,12387.835,7241.91,18.056,18.056,48.568,19.498,0.24,10382.962,10573.409,6574.016,0.216,1792.634,2.486,1.546,9933.301,3085.288,5229.339,15109.916,1.711,8833.235,7.016,4.622,1952.031984
101,2991.635077,837643.0951,2517660.731,40.182,57.879,34.06,81.698,1224.874,65.729,122.493,13366.634,7172.442,26.29,26.29,75.779,17.847,0.298,10402.365,10569.609,7057.477,0.268,2471.996,2.481,1.657,12258.944,2933.978,5275.335,15213.961,1.864,8163.705,6.719,4.368,1953.167789
101,2995.292796,837643.1069,2517660.715,41.113,47.559,18.931,76.186,1265.805,62.974,128.888,14067.193,6873.145,35.579,35.579,103.406,16.254,0.343,10416.481,10562.728,7491.552,0.309,2525.593,2.477,1.757,13234.29,2741.835,5569.606,15879.619,2.047,7758.685,6.333,4.046,1953.961856
101,2999.383286,837643.1198,2517660.697,43.092,54.877,17.404,92.35,1356.834,57.375,118.766,15399.903,7439.557,43.625,43.625,126.463,19.093,0.348,10431.777,10576.017,7547.006,0.313,2917.823,2.477,1.767,14129.656,3320.097,6254.661,17429.254,2.07,8419.918,7.465,5.016,1954.775955
101,3004.755422,837643.128,2517660.697,34.442,25.409,17.971,32.847,994.641,84.58,174.337,9961.641,4832.922,19,19,52.52,8.45,0.346,10452.963,10598.806,7536.118,0.311,1638.01,2.477,1.762,11548.255,1412.031,3776.331,11823.126,2.061,5736.027,3.299,1.815,1955.959084
101,3009.695679,837643.1322,2517660.704,39.812,67.583,48.059,87.107,1208.929,66.846,116.697,13022.543,7459.505,20.413,20.413,58.298,19.483,0.256,10471.802,10658.909,6729.639,0.23,2887.388,2.487,1.57,12434.056,3127.622,5162.998,14959.849,1.746,8569.223,7.098,4.693,1956.943936
101,3014.638318,837643.1363,2517660.712,39.224,64.063,49.912,78.214,1183.891,68.65,118.947,12071.962,6967.285,17.892,17.892,48.646,17.854,0.25,10490.646,10680.621,6691.133,0.225,2581.938,2.488,1.559,11746.143,2811.91,4989.181,14566.663,1.733,8407.092,6.475,4.163,2776.284787
101,3019.58423,837643.1407,2517660.72,42.715,67.168,30.647,103.688,1339.07,58.414,110.908,15036.447,7919.459,34.931,34.931,100.659,21.764,0.308,10510.086,10675.547,7200.869,0.277,2842.573,2.483,1.675,13286.884,3752.383,6117.638,17119.301,1.899,9016.466,8.258,5.742,2777.651713
101,3024.531929,837643.1448,2517660.728,42.383,77.225,43.196,111.253,1323.602,59.339,105.78,14752.664,8275.734,28.086,28.086,80.665,23.846,0.27,10528.942,10711.624,6875.312,0.243,2785.655,2.487,1.597,12521.934,4053.029,5999.651,16852.408,1.783,9453.618,8.788,6.246,2778.926662
101,3029.482008,837643.1492,2517660.735,39.779,64.489,55.476,73.502,1207.493,66.947,113.548,10850.892,6397.632,15.056,15.056,35.883,17.173,0.234,10548.395,10746.849,6579.31,0.21,1406.564,2.491,1.525,9171.748,2650.118,5152.941,14937.099,1.696,8806.841,6.145,3.892,2410.727662
101,3034.435064,837643.1466,2517660.733,41.684,61.763,40.873,82.652,1291.518,61.321,110.48,11959.08,6637.817,22.817,22.817,54.898,18.313,0.277,10567.263,10748.212,6948.281,0.25,1764.793,2.488,1.608,10626.149,2967.761,5758.817,16307.628,1.802,9051.453,6.786,4.425,2411.799014
101,3039.390204,837643.1439,2517660.73,41.208,68.289,50.951,85.627,1270.066,62.696,108.183,11840.14,6861.764,18.896,18.896,46.021,19.333,0.247,10586.728,10780.957,6702.129,0.222,1690.3,2.491,1.549,9984.858,3074.139,5600.722,15950.007,1.726,9243.571,6.994,4.604,2412.917633
101,3044.347426,837643.1413,2517660.727,38.701,52.229,43.174,61.284,1162.017,70.279,125.295,10519.393,5900.433,16.915,16.915,41.027,14.354,0.27,10605.609,10790.766,6902.483,0.243,2218.308,2.49,1.593,11441.583,2248.311,4839.909,14229.001,1.783,7981.19,5.29,3.218,2413.946543
101,3049.307328,837643.1387,2517660.724,40.202,61.39,48.663,74.117,1225.763,65.668,114.356,11114.815,6382.542,17.567,17.567,42.065,17.012,0.254,10625.087,10817.75,6771.821,0.229,2436.067,2.492,1.56,11615.774,2671.014,5281.634,15228.209,1.741,8744.607,6.188,3.927,2415.020721
101,3054.132398,837643.1361,2517660.721,39.83,67.236,58.563,75.908,1209.687,66.792,112.036,10961.018,6534.569,14.464,14.464,34.743,17.778,0.224,10643.98,10849.178,6540.04,0.202,2189.092,2.495,1.504,10658.263,2732.279,5168.305,14971.853,1.677,8925.686,6.314,4.03,2416.03866
101,3058.958063,837643.1361,2517660.716,39.957,58.185,46.648,69.722,1215.151,66.407,116.616,10809.528,6155.488,17.437,17.437,41.066,16.089,0.26,10662.289,10853.593,6836.227,0.234,2125.15,2.492,1.57,11122.755,2523.107,5206.678,15058.654,1.756,8575.152,5.881,3.679,2416.970867
101,3063.92243,837643.1497,2517660.701,40.05,65.614,55.799,75.428,1219.168,66.126,112.022,10935.653,6455.245,15.279,15.279,36.248,17.564,0.233,10681.786,10884.969,6618.141,0.209,2096.19,2.495,1.517,10628.661,2715.816,5234.986,15122.69,1.694,8926.826,6.28,4.002,1414.728895
101,3068.889177,837643.1629,2517660.686,40.182,61.236,48.848,73.623,1224.883,65.728,114.376,11051.281,6350.844,17.399,17.399,41.464,16.924,0.253,10700.698,10895.966,6795.332,0.228,1740.149,2.494,1.555,10270.963,2654.251,5275.396,15214.101,1.74,8743.093,6.154,3.899,1416.870184
101,3073.858603,837643.1765,2517660.67,39.794,61.571,50.692,72.451,1208.168,66.9,115.555,10983.407,6358.758,16.496,16.496,39.768,16.773,0.248,10720.207,10918.407,6756.191,0.223,1531.98,2.495,1.544,9776.344,2614.545,5157.669,14947.795,1.727,8653.91,6.072,3.832,1418.785941
101,3078.830113,837643.19,2517660.655,39.304,55.496,46.262,64.73,1187.312,68.4,120.312,10496.857,5967.658,16.539,16.539,38.958,15.118,0.261,10739.722,10932.947,6875.219,0.235,752.649,2.494,1.568,8455.735,2359.052,5012.746,14619.969,1.759,8311.723,5.531,3.404,1419.30592
101,3083.8046,837643.2032,2517660.64,38.589,41.854,32.155,51.553,1157.352,70.633,132.989,10012.791,5317.993,18.831,18.831,43.694,12.188,0.304,10758.652,10933.309,7265.527,0.273,1039.639,2.49,1.655,9810.333,1946.582,4808.383,14157.688,1.883,7519.43,4.609,2.712,1623.45701
101,3088.781169,837643.2161,2517660.63,39.131,49.516,38.299,60.734,1180.011,68.935,125.733,10598.926,5811.056,18.689,18.689,44.8,14.087,0.285,10778.182,10961.984,7102.129,0.257,1184.832,2.493,1.615,9773.922,2230.82,4962.529,14506.376,1.824,7953.387,5.251,3.188,1624.012404
101,3093.760715,837643.2283,2517660.628,40.514,69.042,57.294,80.789,1239.363,64.736,109.076,11264.536,6685.413,15.674,15.674,37.5,18.682,0.228,10797.716,11006.507,6621.889,0.205,1767.792,2.499,1.503,9979.361,2901.948,5378.534,15447.402,1.685,9167.91,6.655,4.315,1624.544822
101,3098.742345,837643.2402,2517660.625,39.94,68.204,61.105,75.302,1214.423,66.458,110.505,10711.738,6442.083,13.59,13.59,31.741,17.769,0.217,10816.666,11030.66,6536.782,0.195,2306.802,2.5,1.482,10887.168,2711.503,5201.559,15047.075,1.663,9049.373,6.271,3.995,1949.129273
101,3103.726058,837643.2524,2517660.622,40.783,68.933,55.458,82.407,1251.188,63.94,108.454,11415.718,6730.219,16.589,16.589,39.727,18.915,0.234,10836.213,11044.041,6679.65,0.21,1700.513,2.499,1.512,9960.324,2959.085,5463.538,15639.686,1.696,9220.49,6.769,4.41,1948.201258
101,3108.71245,837643.2646,2517660.62,42.638,70.183,36.467,103.898,1335.45,58.628,107.911,14399.919,7823.545,30.667,30.667,84.942,22.098,0.291,10855.768,11039.118,7188.767,0.262,3079.288,2.494,1.624,13736.109,3760.589,6089.911,17056.58,1.841,9266.922,8.273,5.755,1948.803
101,3113.701222,837643.2764,2517660.617,40.15,66.899,45.658,88.14,1223.513,65.823,116.08,13143.185,7452.895,21.721,21.721,61.652,19.57,0.263,10874.734,11071.278,6943.848,0.237,3079.288,2.497,1.566,13246.271,3165.164,5265.7,15192.165,1.764,8614.778,7.17,4.756,1966.435338
101,3118.691781,837643.2935,2517660.605,39.735,76.179,64.178,88.179,1205.612,67.081,110.413,12209.902,7418.086,14.523,14.523,39.026,20.478,0.207,10894.302,11114.533,6489.68,0.187,3001.406,2.503,1.462,12182.17,3166.584,5139.79,14907.35,1.646,9056.912,7.173,4.759,1967.002893
101,3123.684424,837643.3137,2517660.587,41.698,65.164,39.193,91.136,1292.137,61.282,111.291,13153.94,7243.179,25.749,25.749,68.099,19.837,0.282,10913.874,11102.815,7135.057,0.254,2492.539,2.496,1.604,12455.19,3275.085,5763.417,16318.032,1.816,8985.477,7.38,4.941,2182.351717
101,3128.679447,837643.3339,2517660.57,35.409,37.731,31.237,44.225,1031.078,81.167,153.599,10307.906,5447.015,17.091,17.091,46.913,10.809,0.306,10933.455,11111.697,7368.602,0.276,2944.675,2.494,1.654,13826.554,1730.039,3996.137,12320.338,1.892,6510.446,4.096,2.348,2182.968313
101,3133.676554,837643.354,2517660.552,44.366,72.819,26.458,119.18,1418.627,53.949,104.992,16349.082,8400.783,43.593,43.593,126.146,24.388,0.321,10953.04,11124.284,7528.159,0.289,3079.288,2.493,1.687,14414.894,4378.617,6743.952,18536.06,1.946,9524.535,9.343,6.793,2183.562932
101,3138.676042,837643.3736,2517660.535,41.855,56.211,29.698,82.724,1299.29,60.833,116.128,12988.352,6803.841,29.362,29.362,76.113,17.858,0.311,10972.039,11148.913,7434.566,0.28,2370.654,2.495,1.664,12810.44,2970.333,5816.673,16438.5,1.909,8611.173,6.791,4.429,2184.080086
101,3143.677018,837643.3938,2517660.517,40.055,60.155,41.259,79.052,1219.404,66.109,118.893,12380.931,6884.273,21.785,21.785,58.501,17.649,0.276,10991.638,11185.848,7107.426,0.249,2177.896,2.499,1.588,11770.645,2841.073,5236.655,15126.465,1.798,8410.897,6.534,4.212,2184.631752
101,3148.680376,837643.422,2517660.511,45.041,83.953,32.722,135.184,1452.451,52.19,97.96,16714.131,8904.691,42.201,42.201,120.775,27.707,0.302,11011.242,11193.505,7365.977,0.272,3078.19,2.497,1.643,14088.334,5068.64,7020.148,19160.832,1.877,10208.206,10.463,7.95,2185.159953
101,3154.896921,837643.457,2517660.503,38.72,49.862,40.148,59.575,1162.784,70.221,126.945,10488.104,5801.585,17.665,17.665,42.684,13.93,0.28,11035.609,11229.671,7154.376,0.252,1266.563,2.5,1.593,10041.877,2194.167,4845.105,14240.755,1.808,7877.396,5.17,3.127,1296.232606
101,3162.335583,837643.4988,2517660.493,44.654,84.151,34.141,134.161,1432.971,53.193,99.089,16718.838,8975.028,40.585,40.585,118.417,27.607,0.298,11064.743,11250.656,7346.482,0.268,2767.627,2.499,1.632,13428.22,5023.231,6860.351,18799.359,1.863,10091.897,10.391,7.874,1227.011815
101,3169.79121,837643.5406,2517660.484,40.062,49.851,30.215,69.487,1219.677,66.09,125.792,12127.886,6371.917,25.053,25.053,65.883,15.44,0.309,11093.893,11275.01,7471.547,0.278,2670.558,2.498,1.655,13484.21,2515.273,5238.577,15130.814,1.903,7949.638,5.864,3.666,1227.057988
101,3177.263803,837643.5827,2517660.479,42.59,67.623,36.239,99.007,1333.232,58.761,108.278,13859.671,7521.356,29.548,29.548,78.949,21.172,0.291,11123.056,11313.941,7305.328,0.262,2845.385,2.501,1.615,13501.426,3571.236,6072.959,17018.234,1.843,9235.443,7.931,5.438,959.6853594
101,3184.753957,837643.6249,2517660.477,39.773,60.619,43.865,77.372,1207.228,66.966,119.022,12102.661,6809.436,20.209,20.209,53.738,17.438,0.268,11152.232,11355.044,7096.004,0.242,2119.343,2.504,1.565,11630.694,2782.743,5151.087,14932.906,1.777,8401.844,6.416,4.115,968.890707
101,3192.260184,837643.667,2517660.475,43.622,78.471,40.922,116.02,1382.222,55.933,100.749,14658.276,8137.808,30.64,30.64,82.417,24.62,0.277,11181.423,11380.802,7193.845,0.25,2444.187,2.504,1.583,12476.065,4247.541,6453.304,17878.598,1.801,9925.628,9.121,6.572,965.0813281
101,3199.781293,837643.7092,2517660.473,40.824,63.099,46.199,79.999,1252.987,63.82,112.287,11691.261,6644.911,19.762,19.762,48.376,18.038,0.261,11210.629,11418.529,7052.628,0.235,1692.176,2.506,1.548,10689.608,2874.213,5476.538,15669.095,1.759,8905.774,6.6,4.268,893.6697266
101,3207.317581,837643.7177,2517660.454,41.009,65.606,43.224,87.987,1261.178,63.278,112.787,12814.1,7189.151,22.867,22.867,60.833,19.428,0.27,11240.445,11445.07,7147.943,0.243,2647.057,2.506,1.565,12790.001,3159.607,5535.914,15803.405,1.782,8866.254,7.159,4.747,844.9095156
101,3214.868454,837643.7198,2517660.433,42.98,67.849,37.077,98.622,1351.571,57.68,105.841,13470.966,7341.272,28.902,28.902,73.678,21.141,0.289,11269.68,11466.178,7339.719,0.26,2021.665,2.505,1.603,11922.768,3556.479,6213.892,17337.031,1.835,9448.161,7.904,5.413,844.3702227
101,3222.433912,837643.722,2517660.412,43.49,68.69,34.102,103.277,1375.891,56.288,104.875,14015.282,7522.181,32.169,32.169,83.262,21.862,0.298,11299.525,11492.378,7442.477,0.268,2847.627,2.505,1.622,13780.208,3736.33,6403.457,17765.84,1.863,9535.151,8.229,5.715,762.7102773
101,3227.903376,837643.7236,2517660.396,42.59,64.305,35.77,92.84,1333.232,58.761,108.537,13153.647,7121.178,28.234,28.234,71.596,19.998,0.293,11321.023,11517.109,7399.307,0.263,2603.041,2.506,1.61,13204.696,3338.309,6072.959,17018.234,1.847,9213.406,7.499,5.047,762.2286406
101,3231.269704,837643.7189,2517660.386,44.293,93.372,55.357,131.387,1415.001,54.142,91.87,14570.244,8586.801,25.047,25.047,64.826,28.489,0.234,11334.166,11558.365,6850.173,0.211,2809.558,2.512,1.489,12519.463,4900.971,6714.696,18469.881,1.697,10885.006,10.197,7.669,761.9123438
101,3234.633651,837643.7011,2517660.375,44.071,76.035,37.78,114.29,1404.095,54.729,100.077,14478.101,7917.699,32.403,32.403,84.236,24.115,0.287,11347.31,11547.136,7350.805,0.258,2596.982,2.507,1.596,13095.573,4176.49,6627.106,18271.748,1.829,9992.346,9,6.453,761.5875352
101,3237.995514,837643.6833,2517660.364,44.714,75.249,32.237,118.26,1435.958,53.038,99.815,15125.378,8037.021,37.839,37.839,99.59,24.542,0.303,11360.456,11552.119,7527.198,0.273,2745.139,2.506,1.633,13744.673,4340.289,6884.732,18854.512,1.882,10018.534,9.278,6.728,42.6560469
101,3241.355294,837643.6655,2517660.353,44.37,83.296,35.635,130.957,1418.81,53.939,99.701,16388.131,8866.137,38.396,38.396,111.354,27.105,0.293,11373.607,11570.879,7428.173,0.264,2995.418,2.507,1.61,14047.182,4882.126,6745.425,18539.393,1.848,10029.989,10.167,7.637,41.9992266
101,3244.712692,837643.6477,2517660.342,45.019,89.118,36.453,141.783,1451.341,52.246,96.171,16947.731,9207.131,40.51,40.51,117.683,29.181,0.291,11386.76,11585.626,7409.443,0.262,3071.21,2.508,1.604,14161.306,5365.941,7010.988,19140.111,1.841,10398.178,10.925,8.449,41.3353828
101,3246.941136,837643.6355,2517660.334,43.581,59.13,17.94,100.32,1380.239,56.044,115.545,16056.309,7787.945,46.236,46.236,136.501,20.544,0.346,11395.728,11564.627,8017.763,0.312,2731.474,2.502,1.734,14698.475,3621.637,6437.664,17843.219,2.062,8654.667,8.022,5.522,40.9047188
101,3248.65198,837643.6266,2517660.329,42.912,76.156,38.642,113.669,1348.323,57.869,105.373,15137.293,8313.185,31.636,31.636,90.92,24.047,0.284,11402.308,11605.112,7346.217,0.256,2960.639,2.509,1.588,13813.713,4151.111,6188.807,17280.289,1.821,9490.088,8.957,6.411,43.8104258
101,3251.538808,837643.6113,2517660.319,43.141,79.368,38.625,120.111,1359.203,57.238,104.233,15728.047,8636.895,33.241,33.241,98.18,25.256,0.284,11413.673,11616.769,7351.747,0.256,3079.288,2.509,1.588,14062.069,4417.556,6273.049,17470.85,1.821,9593.936,9.408,6.858,43.2213086
101,3254.989666,837643.5926,2517660.308,39.016,46.435,30.261,62.609,1175.174,69.293,131.853,11666.646,6131.202,22.972,22.972,60.927,14.173,0.309,11427.432,11618.119,7613.693,0.278,2550.905,2.507,1.643,13529.195,2290.648,4929.407,14431.452,1.903,7584.197,5.383,3.289,40.0855781
101,3258.436952,837312.7689,2517518.945,39.865,55.339,34.313,76.365,1211.182,66.686,124.112,12781.21,6867.436,24.688,24.688,69.036,16.865,0.297,11440.772,11638.234,7491.535,0.267,2588.9,2.509,1.615,13360.87,2747.965,5178.792,14995.575,1.861,8057.231,6.346,4.056,39.3449062
101,3261.880965,837312.7729,2517518.943,42.609,73.118,38.505,107.73,1334.091,58.709,106.974,14659.058,8045.183,30.259,30.259,85.438,22.923,0.284,11454.539,11658.763,7370.069,0.256,2904.211,2.51,1.587,13748.56,3911.796,6079.521,17033.078,1.822,9348.093,8.541,6.009,38.6236992
101,3265.321108,837312.7768,2517518.941,44.126,83.56,39.671,127.448,1406.786,54.584,98.9,15697.433,8663.547,34.255,34.255,96.295,26.7,0.281,11467.709,11674.018,7341.547,0.253,2759.99,2.511,1.579,13403.074,4729.624,6648.666,18320.516,1.812,10111.249,9.921,7.381,37.8539805
101,3268.757977,837312.7808,2517518.939,41.383,67.48,39.019,95.942,1277.935,62.187,113.029,13974.386,7688.513,27.027,27.027,77.057,20.733,0.283,11481.482,11687.368,7363.764,0.255,3282.578,2.511,1.582,14492.683,3454.636,5658.446,16080.58,1.818,8847.311,7.716,5.242,41.1972695
101,3273.977124,837312.7769,2517518.932,43.169,83.01,48.526,117.495,1360.529,57.162,99.6,14434.191,8283.993,26.264,26.264,71.097,25.351,0.254,11501.848,11722.315,7092.497,0.229,1671.959,2.515,1.522,10728.912,4308.507,6283.361,17494.178,1.742,10040.162,9.225,6.675,40.0203594
101,3280.97736,837312.7631,2517518.919,41.938,71.548,46.362,96.733,1303.09,60.596,106.54,13057.641,7426.69,23.186,23.186,60.191,21.247,0.261,11529.411,11747.752,7162.598,0.235,942.881,2.515,1.533,9410.958,3484.569,5845.072,16502.742,1.758,9386.133,7.771,5.292,38.4193516
101,3287.97075,837312.7493,2517518.906,43.23,75.433,39.385,111.482,1363.407,56.997,103.413,14575.027,8033.085,30.589,30.589,83.371,23.677,0.282,11556.987,11765.701,7382.712,0.254,1839.045,2.513,1.577,11643.514,4062.291,6305.771,17544.867,1.814,9669.925,8.804,6.262,36.775832
101,3294.957592,837312.7355,2517518.893,44.862,88.427,40.748,136.105,1443.398,52.653,94.918,15944.895,8844.94,35.497,35.497,97.774,28.403,0.278,11584.575,11796.123,7353.62,0.25,2134.616,2.514,1.567,12176.472,5109.71,6945.642,18992.295,1.803,10535.393,10.527,8.019,35.0923125
